"rep","node","model1","model2","identity","blens","system"
28,5,"poisson","ER",96.7032967032967,0.2,"RBD"
28,6,"poisson","ER",96.7032967032967,0.2,"RBD"
29,5,"best","poisson",96.7032967032967,0.2,"RBD"
29,6,"best","poisson",96.7032967032967,0.2,"RBD"
29,5,"best","ER",97.2527472527473,0.2,"RBD"
29,6,"best","ER",97.2527472527473,0.2,"RBD"
29,5,"poisson","ER",96.1538461538462,0.2,"RBD"
29,6,"poisson","ER",96.1538461538462,0.2,"RBD"
30,5,"best","poisson",98.3516483516484,0.2,"RBD"
30,6,"best","poisson",97.8021978021978,0.2,"RBD"
30,5,"best","ER",97.8021978021978,0.2,"RBD"
30,6,"best","ER",97.8021978021978,0.2,"RBD"
30,5,"poisson","ER",98.3516483516484,0.2,"RBD"
30,6,"poisson","ER",97.8021978021978,0.2,"RBD"
31,5,"best","poisson",98.9010989010989,0.2,"RBD"
31,6,"best","poisson",91.7582417582418,0.2,"RBD"
31,5,"best","ER",98.9010989010989,0.2,"RBD"
31,6,"best","ER",97.2527472527473,0.2,"RBD"
31,5,"poisson","ER",100,0.2,"RBD"
31,6,"poisson","ER",92.3076923076923,0.2,"RBD"
32,5,"best","poisson",100,0.2,"RBD"
32,6,"best","poisson",96.7032967032967,0.2,"RBD"
32,5,"best","ER",96.7032967032967,0.2,"RBD"
32,6,"best","ER",92.8571428571429,0.2,"RBD"
32,5,"poisson","ER",96.7032967032967,0.2,"RBD"
32,6,"poisson","ER",91.2087912087912,0.2,"RBD"
33,5,"best","poisson",97.8021978021978,0.2,"RBD"
33,6,"best","poisson",96.7032967032967,0.2,"RBD"
33,5,"best","ER",96.1538461538462,0.2,"RBD"
33,6,"best","ER",96.7032967032967,0.2,"RBD"
33,5,"poisson","ER",96.1538461538462,0.2,"RBD"
33,6,"poisson","ER",95.6043956043956,0.2,"RBD"
34,5,"best","poisson",96.1538461538462,0.2,"RBD"
34,6,"best","poisson",92.8571428571429,0.2,"RBD"
34,5,"best","ER",97.8021978021978,0.2,"RBD"
34,6,"best","ER",96.7032967032967,0.2,"RBD"
34,5,"poisson","ER",97.8021978021978,0.2,"RBD"
34,6,"poisson","ER",93.4065934065934,0.2,"RBD"
35,5,"best","poisson",96.1538461538462,0.2,"RBD"
35,6,"best","poisson",96.7032967032967,0.2,"RBD"
35,5,"best","ER",96.7032967032967,0.2,"RBD"
35,6,"best","ER",96.7032967032967,0.2,"RBD"
35,5,"poisson","ER",96.7032967032967,0.2,"RBD"
35,6,"poisson","ER",95.6043956043956,0.2,"RBD"
36,5,"best","poisson",93.956043956044,0.2,"RBD"
36,6,"best","poisson",95.0549450549451,0.2,"RBD"
36,5,"best","ER",97.2527472527473,0.2,"RBD"
36,6,"best","ER",96.7032967032967,0.2,"RBD"
36,5,"poisson","ER",92.8571428571429,0.2,"RBD"
36,6,"poisson","ER",92.3076923076923,0.2,"RBD"
37,5,"best","poisson",97.8021978021978,0.2,"RBD"
37,6,"best","poisson",100,0.2,"RBD"
37,5,"best","ER",97.8021978021978,0.2,"RBD"
37,6,"best","ER",99.4505494505495,0.2,"RBD"
37,5,"poisson","ER",95.6043956043956,0.2,"RBD"
37,6,"poisson","ER",99.4505494505495,0.2,"RBD"
38,5,"best","poisson",92.8571428571429,0.2,"RBD"
38,6,"best","poisson",96.1538461538462,0.2,"RBD"
38,5,"best","ER",96.1538461538462,0.2,"RBD"
38,6,"best","ER",98.3516483516484,0.2,"RBD"
